96cece29794376969112297ff6bc43dbefb6b7bd,0.69,0.527,17,0.134,123
1e567cc9f8900e69380b6ca70afc64438a4306b2,0.75,0.625,17,0.134,123
54fc6f599d92128fe50bf33c6f067acfa60aa390,0.33,0.023,17,0.135,122
38819818743847dfe9b4a5d172709bc55e28fa2b,0.42,0.052,17,0.135,122
a09b1563cd6c0a3c646f2495d378818343b730d9,0.42,0.052,17,0.135,122
76fdbfb632f75a4d0c57f3624a8335e32ab69427,0.55,0.342,17,0.136,122
3dc19d224e5d622819767e503705977609e4e2ff,0.60,0.373,17,0.136,122
36ef2dc125c52e77207a84aab5f6c67ef948d3dc,0.60,0.373,17,0.137,122
8afb68cc410a1c53c3484834989c4e167eb9ef09,0.69,0.530,17,0.137,122
0ad7a6270ff89ff8fe5b9c7ad9e646e09733dc91,0.33,0.023,17,0.138,121
3c1f03e723c880f61024e4fb794ef3b0ce2ef6ec,0.60,0.374,17,0.138,121
6a7fc3223135dad383138eebd1b2bf97974704c9,0.60,0.375,17,0.138,121
d55c4224679b3c5f650a9fd76ba91c942919f45f,0.63,0.426,17,0.139,121
c30e73baf9bb20792553c73aad99cda6d2762ccc,0.66,0.473,17,0.139,121
d6ec873e828fa06cde6290a52ffb9396b8a2bc81,0.68,0.503,17,0.140,121
fa4a4dc99cf2f24171d3b3ae24d44643253e7a0b,0.50,0.311,17,0.140,119
e8c6de70c15667e90cd1c7f027636dc0bd3f73de,0.69,0.540,17,0.140,119
bea7d42c1ec82f534b497bcacc365ec047224ef9,0.69,0.540,17,0.141,119
e2ae1851507d1ca9e6e0affdba93c103c450a7a5,0.69,0.541,17,0.141,119
13da04bfd68ed33adf0a3a28adb171cbdf15282a,0.72,0.575,17,0.142,119
ea9c1f07e9cc3321933cd3c4b403281c42598e04,0.75,0.639,17,0.142,119
dc34fccdab1cd4ad4401c58e963fbb17fb349c89,0.34,0.026,16,0.143,118
04a7995d361f56aff29c98127290df47dbf30b8c,0.64,0.435,16,0.143,118
9e51631be844fb9a87a22777e459de5ed3d9a62a,0.67,0.486,16,0.143,118
a91b249b8a6b513b62dccb77c6851bc5bb5273d1,0.70,0.545,16,0.144,118
da8df93aa5fabacec7f9def0cb7ca8379aff9a86,0.70,0.545,16,0.144,118
de4b02970a723a2af162610aa779dfcb87f3ca6c,0.70,0.546,16,0.145,118
66a9306458ece45c4c3014352893b415903e3adc,0.70,0.546,16,0.145,118
54c2c8f100af74035d54f23ad5597843d47c64f7,0.75,0.643,16,0.145,118
4f6490938fc7a14fcefc2bb32a57c8601508dcca,0.34,0.026,16,0.146,117
fce7ff5e24ca64e66383570c128c5e8e7c4e3f8f,0.43,0.056,16,0.146,117
657a8cec6246ffd813c7b13d1828d8a4d0ec432e,0.43,0.057,16,0.147,117
2eefff582f8fa0d6ef12facab796b7f2a9cea871,0.61,0.387,16,0.147,117
006256ec5ceb80910df6ff02324bde636eb5a93a,0.61,0.388,16,0.147,117
161e3d5478a1e8a214bd1ad4181af58572d3cb9d,0.67,0.489,16,0.148,117
8070511b3cd30c8917b4ba8f85c1149ab7f97aaa,0.70,0.548,16,0.148,117
42506ec65e9fa0433098fff22ad7641a1adf08e0,0.72,0.580,16,0.149,117
9c3c245ae4c21c76508c89fe630da0e698140d0c,0.72,0.580,16,0.149,117
7b29cafaab6c05e5ae1a49be9245a9e2b96e3102,0.74,0.616,16,0.150,117
03595b602867ff99d76a86c43270133efe3f7d70,0.75,0.647,16,0.150,117
5975ad8cd23447b9cb66a361fd6ef697d71f060a,0.75,0.648,16,0.150,117
83f2bda811c478c29189135e6abcfafa0b9364cc,0.44,0.058,16,0.151,116
31cd4091fd002ab7a7d97ad9a344f8ff5633b3e5,0.56,0.348,16,0.151,116
3e453c46304642a4458683dc46853d9903586958,0.61,0.390,16,0.152,116
84399b0f860d3093063e1cfa54e4c2693b0ec0d5,0.61,0.391,16,0.152,116
88a06c70680aa1c7f6267f8444078eb6f98192fe,0.64,0.439,16,0.152,116
d5302baf58d9e1f401cca14346c6f2bd56841ec0,0.64,0.439,16,0.153,116
88d538ed0a76bf5be9c08b53892829f40c0ddccc,0.70,0.552,16,0.153,116
573e398a65f1db507e8b2fe027b75cbc05a533e9,0.76,0.651,16,0.154,116
dee55ede326fb0c4dde4ad70130879dc7e6019d6,0.76,0.651,16,0.154,116
55934d0f65a7def68aee7165fb4c9cd9539f16b8,0.51,0.316,16,0.154,115
f60f6602d1a3c7d124651c08e3be2ada716381f8,0.51,0.316,16,0.155,115
a527b358f74d11ff497d3cb1d98fde9a1ca86fce,0.65,0.443,16,0.155,115
4eb846a4fdfa77f61f76ca1cb8e283649f37b9a6,0.65,0.443,16,0.156,115
dc811ec23b629297a822aa71c929248b25910b70,0.65,0.444,16,0.156,115
e513ced163f541513f2461f32caade95a250ed39,0.34,0.029,16,0.157,114
023922c65c070d20dd62c7e931fc8c8ced505cc4,0.34,0.029,16,0.157,114
85e6c232d3a3fc4143517477b9ff5508926b30d9,0.61,0.398,16,0.157,114
9af49ea26df5c3d145f0020e3a3a20a6194a7a00,0.65,0.445,16,0.158,114
e4ad253e810a58432c03db34a3718c3bc7bac104,0.65,0.445,16,0.158,114
22852cb047c02412a58deda811ff2aca99b82993,0.67,0.481,16,0.159,114
0536f1eabc38d27ae324ebbf3ffd5a8040589eb1,0.68,0.503,16,0.159,114
44975086ea08474c3fe5d1a4f62a16cdb679afad,0.68,0.504,16,0.159,114
32f0c4df3373c866a95793557a61bb5b4f57985b,0.70,0.556,16,0.160,114
7d92b2ba37cefd2d8e58c30e9809e32cc21f731c,0.76,0.658,16,0.160,114
9bade7c71cb30f03bbde358232b328c21a311281,0.44,0.061,16,0.161,113
120091f17370e0039ff0d7a76ca2b68b72b1cd64,0.57,0.350,16,0.161,113
7a435fbff40ec7173733cf2c29c3a3eefcf141a0,0.65,0.448,16,0.162,113
1303d0ee4e9f2cd48c8ade32274a2ae477d5ce76,0.65,0.448,16,0.162,113
fd3785cc4913c705f9887cf8c3a5c2867afe184a,0.70,0.560,16,0.162,113
0454d74964f78c2b8c11bce52dba22c520d32ed9,0.70,0.561,16,0.163,113
0f81c942a719d42a445254359b5b4b1201f2e21f,0.76,0.663,16,0.163,113
3c650143f043b9ac8a092eff25d448915a02c571,0.76,0.663,16,0.164,113
890f18732775866a48bd4b80336989821dbdd896,0.76,0.664,16,0.164,113
03a0c248cae97abc7afdc466ca705bebad2c9d30,0.44,0.062,16,0.164,112
23c53939c36b9bf9679f5eed7b5f606308156835,0.62,0.401,16,0.165,112
a7e6964ca20bd4d5b6f37577a6583473d051037f,0.68,0.508,16,0.165,112
ceec533d2962bbabf2314c20eefdc3064cb3846a,0.68,0.509,16,0.166,112
7de49910bf08d6750a26379e6588e4d8681ddfa4,0.71,0.564,16,0.166,112
013bdb0f12e79a76abd0e6d57db7da4271c0f89d,0.71,0.564,16,0.166,112
ee27d50fa6f01161a8ef22129594ecf4c18a31b0,0.71,0.565,16,0.167,112
f18a3c75e2389144fb344cb1b6b3c9a86910aa7a,0.45,0.064,15,0.167,111
2780d55403fd9b45e6ccd9384c7dbf5024a156be,0.45,0.064,15,0.168,111
871afed4790b7ae2908604161e3e18c7169dcd59,0.62,0.404,15,0.168,111
12b2034512a962c973faa53b67d2fbfdd5a0f82f,0.62,0.404,15,0.169,111
96a634b5c4b19288e17a7dd9378ff7741243714b,0.68,0.523,15,0.169,111
c0bf1d6bdda6f6571e3084ffac0d93410df4fc09,0.71,0.565,15,0.169,111
89e9bb8da6d735c4cac824c426ceb6d470a4711a,0.71,0.567,15,0.170,111
da7d4f102efdee9c6ffbb5f77d389c4e5b6bccc0,0.76,0.670,15,0.170,111
8a536e687a2acefe2852ed652eba3ebb80dcdd41,0.76,0.670,15,0.171,111
dac40ad5110dfbb2d181f4b6bf1f68ad60b67dba,0.76,0.671,15,0.171,111
64972fbe649c198f1972a626aee7a3a078f783e9,0.35,0.031,15,0.171,110
652e1da514794b61056a7066ea871ddacec62bbc,0.58,0.355,15,0.172,110
a7acd5634008799e70e48753d6515ffa21c6fbdf,0.62,0.407,15,0.172,110
93e42ad7eaa4800d060b63479625ed8ee2fd5646,0.62,0.409,15,0.173,110
f45369e1b89b22fae9ec2e5b4649bc23e45bb8af,0.62,0.409,15,0.173,110
23f48ceb42f768f792dd7027cf72237767ad40dd,0.71,0.570,15,0.173,110
e9f9e29e8b778d0a9d3f44d829329b8323648b7a,0.52,0.319,15,0.174,109
cd6739bf005e38cedc2b07dc70dc2df8c15ae2ca,0.71,0.571,15,0.174,109
2ab10b84a4216816313badb3c8391b79f0b95385,0.71,0.572,15,0.175,109
31c350752c14fd6987c336c7ac125eb076fe99b4,0.71,0.572,15,0.175,109
9cab8679f58c5778bafe00c6585e3d2484218e46,0.71,0.572,15,0.176,109
37b709296fb9a619299d445d5b33c193ef2bed2b,0.77,0.675,15,0.176,109
c4caaa5141bd3c85dbded93ba1ea3d695939fc14,0.63,0.414,15,0.176,108
989768f853d9fe8c4576605c6ffe3f169db6f94a,0.66,0.466,15,0.177,108
4722c109d100e9fcfb416ae2625acd3ce1638984,0.69,0.530,15,0.177,108
b2b48a9b98a69237a9c22021bf14ba97a5b7c7d7,0.71,0.574,15,0.178,108
e9c0f7f4b4c70bea1415cc7ab2534ebd28e40226,0.77,0.678,15,0.178,108
ec576ced758856f20b71a170fba660e9c39ae5f0,0.77,0.679,15,0.178,108
1b53fca52dd830464985a60c8eb10918f5e39476,0.53,0.323,15,0.179,107
761e6c0bc675a7cf8725223c20916b959cbbe0e5,0.58,0.360,15,0.179,107
cdc1a7268f9cad4a98355b24d37dd83be1cdd4fd,0.66,0.469,15,0.180,107
43bb2ff152ccfe580c060bb1fc778db2ab87b806,0.69,0.537,15,0.180,107
913ba51a8fa99119edc63059747b1a5bfadcec24,0.72,0.575,15,0.181,107
e989b03ad3698aa8f5bc852f19b556836d33d6a6,0.72,0.575,15,0.181,107
c7ac0c3912a4d323f3a964ea0567e93c541b8156,0.74,0.612,15,0.181,107
d63785a1c4473cb7285d67925cfff6f3461d6467,0.77,0.683,15,0.182,107
0d0439506dad55e6a73241862feec3cee2fa36e5,0.63,0.420,15,0.182,106
1ad722c358e6d8c5fdf94573d75b88b59f06f0f2,0.72,0.578,15,0.183,106
712100425605fe60e32297edb0ae9f3082be998c,0.72,0.578,15,0.183,106
a67a7a87cff44e6bbf40e92a9934e13cf1ac36fb,0.72,0.579,15,0.183,106
affefbea28e776f3ea93f4f51512ce75e5551f87,0.72,0.579,15,0.184,106
22099136aec3324dadb106d687b31c246e91bcfc,0.74,0.617,15,0.184,106
7e0bd9a32c7c89c449216641d72d15c8efd1ea09,0.77,0.686,15,0.185,106
20c3964d3427992889e92e12742ff8f029d80feb,0.77,0.686,15,0.185,106
2a2cd570878ff98a16fe123c75064ddc591236c8,0.77,0.686,15,0.185,106
464fd815d212ddec76d242ae5bd21493466c78fb,0.77,0.687,15,0.186,106
bf240685e69bd97d8dcf07db4555b21a42959496,0.77,0.687,15,0.186,106
5746efb9eb0043f3663b45a9cf082e2678a6478f,0.36,0.033,15,0.187,105
2de47af9fd1f4dde14cc758030f7c12b5ae970ad,0.36,0.034,15,0.187,105
22db6fd67fd7004a5738d4f437cf82ab4886226c,0.63,0.422,15,0.188,105
4cc2b7197fb36ade6c848f5cabdb517bba78e123,0.63,0.423,15,0.188,105
5643db716c5d03fdbd877901348364652e0ac235,0.63,0.423,15,0.188,105
594e4b70f6960cf59d5594406f3a0862d51ac9a5,0.70,0.544,15,0.189,105
66c48b492d8a7d79aad40201b2d3f951fe045e65,0.72,0.581,15,0.189,105
02583349a9f38a696cc00dee4285b0e398b04ad1,0.72,0.582,15,0.190,105
12795b2a94d732120832726c900cec1473895aad,0.77,0.689,15,0.190,105
ba7ecc61cdbadf34a15ef3fff32cae2d614448cc,0.77,0.690,15,0.190,105
696a6e1d486991b63379c92be4d1b3e28b5cac34,0.37,0.034,14,0.191,104
2b129d38e01e5436e7f334295ab1b1d7e80f6301,0.46,0.070,14,0.191,104
ef6db1a6bc7339c3819ad820c09b44adc4699b57,0.54,0.326,14,0.192,104
d461a5011dd6eaa2e92067edefe7a5f90d84675e,0.63,0.425,14,0.192,104
a18bbaa9dff790ecacd0cc1179bc9e28183b488a,0.72,0.585,14,0.192,104
31205003d585ef04ae1a8ef8fe2ae3377418a4b1,0.78,0.691,14,0.193,104
c716a182bc099a06ec3313b4cc53965ca8bda98b,0.78,0.691,14,0.193,104
c8ea17901d104aed2238ec2c2a125ede7be8c570,0.59,0.369,14,0.194,103
b6d997358ecb7eed94d10aa67f067d32626d766b,0.64,0.428,14,0.194,103
f62616995392868c3be0853aaed93f755cf224a6,0.64,0.428,14,0.195,103
6e934018aa7b3e2648d3f532581c5f721cdcc8a4,0.64,0.428,14,0.195,103
b2374cd1c1edf991a19ad1ddee13f67c1bf640e1,0.76,0.662,14,0.195,103
c10ff4eb808c7a8eabe2b5b62cf40bc1c0163d7c,0.76,0.662,14,0.196,103
160e25ef0ad817894e60921439e887426cc907e8,0.78,0.696,14,0.196,103
298cd0433ddd12227f5444bea5d657bcefb49d2d,0.64,0.430,14,0.197,102
8453d83e73487b9fdfba1565ed8877a0979eba1a,0.64,0.431,14,0.197,102
8180d63b0a2d6293c461a6ed964445af3c9d7266,0.67,0.490,14,0.197,102
6bc71b597e3e662da902cd6a925ec025a1aec982,0.74,0.611,14,0.198,102
f75e2208f2ae19a9a3b8abe82e18cbf0a35699ba,0.75,0.643,14,0.198,102
59daff8b1869ec1f24d426b5d19863bc50e03dd2,0.78,0.699,14,0.199,102
428a822e983716b5756040674884f632d926dc27,0.47,0.074,14,0.199,101
08a56cfd5ebb1a2d978f44a998f3347d8b724ed5,0.64,0.435,14,0.200,101
3996a4925ae70940b11f46cb3425b0c724bb7c2b,0.73,0.594,14,0.200,101
8e5ce6e29cfba26a54ca6585cae0031e4b434352,0.73,0.595,14,0.200,101
41c9a7b97c357f3848d01b8c44ebe0a5d89cc926,0.73,0.595,14,0.201,101
a5730ca0e1704dbb711a6a8cea154391ed7dc429,0.73,0.596,14,0.201,101
1da74f99f110df9d4970a2259ee21ff5a902a891,0.73,0.596,14,0.202,101
8cd967afa857ab5935702dc76aa507606f6f6b2d,0.73,0.596,14,0.202,101
a52ae980ff7970025035def75e6180b369135ac8,0.73,0.597,14,0.202,101
2cba3f381ee2655d27e309628c2011e6bd2b7af7,0.73,0.597,14,0.203,101
762e1c8096e19f69393f2f3031478cafb2d50bed,0.76,0.660,14,0.203,101
54e5ce420512a8de8e325df8d25a0176e722e8f3,0.78,0.701,14,0.204,101
a9895b64cfae282efa198513e489904df2be054c,0.50,0.144,14,0.204,100
cad94159de530dcca64832f3945077ac98cc952f,0.55,0.336,14,0.204,100
44e1bf68dfc173c5e1e267992ebf2a5102e0bc82,0.60,0.376,14,0.205,100
aadc3b530447ca8951741b46ca83411d7d38d090,0.64,0.437,14,0.205,100
a0f9f151d95d1fe0061126c062bf2de10bcf16c5,0.64,0.437,14,0.206,100
4a613b1cb410caa36d0c00afb179a4f5d8710383,0.64,0.438,14,0.206,100
3f12b88f31346ce932be74be5c17127d56223fd9,0.67,0.476,14,0.207,100
042ebe1620cc3b7f2ba16f3b77062eeaeba9176a,0.73,0.599,14,0.207,100
2a93b6570b579f05935387a5c5c60575a76bea6c,0.78,0.703,14,0.207,100
8879abb1158932aab985e6fec16f50ea490e0d70,0.55,0.337,14,0.208,99
9baa2fa09aab84c155ce36dd6a5eefe203879e2d,0.60,0.380,14,0.208,99
881a77cdfbebb0692bee29468a9bb72ed8543792,0.60,0.381,14,0.209,99
f22791559e56dc7fa501ffa635e084b029d6b635,0.65,0.442,14,0.209,99
a8512845663caeda1a26326fda25b2fe1b716481,0.73,0.600,14,0.209,99
3967d24510eb67a09854a9e62039ad0e7d41eb79,0.73,0.603,14,0.210,99
632385d2f7cc02cd57842aa0946a2350b20e7484,0.73,0.604,14,0.210,99
ceb3b07ab74dc5c196ef26b2b539e723434359c6,0.77,0.677,14,0.211,99
8266ecd4b36bd77eefa3ffb02595c4f9dd3eb560,0.78,0.705,14,0.211,99
3396aa2e9458903d83221c8e4a02d22fbf800e73,0.78,0.706,14,0.211,99
2fdd167b6784b957d3d05f3cf23146b52f980268,0.80,0.733,14,0.212,99
0714cb4fe401ff6bd596484e56deea4b5fa7d3a2,0.60,0.385,14,0.212,98
d5af412dc43c5626e652b4ecddde12d855813b2e,0.65,0.444,14,0.213,98
4f2e8924c68f216bb695260b9c5af3562c420622,0.68,0.509,14,0.213,98
d864e5bba6ea1a65ccdde7ba4ca18f6548ce6843,0.73,0.608,14,0.214,98
24f816ba744817e7d378aeece2d475e15e6024ee,0.73,0.608,14,0.214,98
6e5511541eddbb45a1ecdd03b8a5464520c9d91d,0.73,0.608,14,0.214,98
acc50e04a5e1e92588bed06ca41ada2c6d2184f8,0.79,0.708,14,0.215,98
3d58fb442af9849b47ce9c7421f90acca69d0d6a,0.79,0.708,14,0.215,98
16455514d89bc7167a22dc9e2fd4664f430421a5,0.61,0.390,13,0.216,97
e79b474c93a76e790d9e61a7294f9e1ff851c5e5,0.65,0.447,13,0.216,97
814a2e010661f40c963c5f5832e488d3533b8d4c,0.68,0.524,13,0.216,97
15dc72102ce1a11ce2ece0841f4dfe58a5fcd0e4,0.71,0.571,13,0.217,97
d2f53db4405a4ff5d7551ba2d56b474c80793599,0.74,0.611,13,0.217,97
a6d1ab40ff0d5d10c26617df586bbbefe4e824ac,0.76,0.649,13,0.218,97
f12adcadcc9729aaabd10a1978577ff280cc07fb,0.76,0.649,13,0.218,97
260ad7a2b98870e1e5987d4fbc80350e5c2e921c,0.77,0.688,13,0.219,97
890af9fd7d65a1b1a94aca6873ac631c7f507de8,0.79,0.710,13,0.219,97
48e10457156576a4b2c19c043a8fadb68ab340c2,0.79,0.710,13,0.219,97
20efeaa9b33f6e1def8e20babde6111a230bbfb5,0.79,0.711,13,0.220,97
26ab82ca61b3c505070baace4a5f537b89ce40e1,0.79,0.711,13,0.220,97
fa4e45eff6845385fbaa4118ab169cb2a8417f85,0.79,0.712,13,0.221,97
85a80197914d9e939805c6c67fff79c986b2cee3,0.61,0.392,13,0.221,96
df4ee55a6fe10f5912e5ab164ba47d9a01844806,0.65,0.449,13,0.221,96
46528819136b592890369743f8cd69dafbfe2424,0.65,0.451,13,0.222,96
f714e57fed6e3d3aa8037b20bd543dd930a3fa0f,0.71,0.573,13,0.222,96
4062e4154d902be459921e33ebcd5e47326d409c,0.72,0.590,13,0.223,96
5ceac064ec520d37ef46d6a19ddb3f9d9f5e37f3,0.74,0.612,13,0.223,96
9cb3601832b90d3f1fed455677f182c1b674ff9b,0.74,0.613,13,0.223,96
499a26cfce5529b06dde4f4c74b0a7ab21aa4dc7,0.74,0.614,13,0.224,96
25457560be0995a1ba5f00df3b05ac52827d047e,0.74,0.615,13,0.224,96
f804fac2e72d2a0960f073fb24d778f128325c86,0.76,0.655,13,0.225,96
fb3860e62dcdc44abedb51650816e642eb539254,0.76,0.655,13,0.225,96
930ffbc59cfbe75cba01ca7f0a79ae2787f62ec1,0.78,0.702,13,0.226,96
b18a8f210b46277c8462d58a06fe804238b33db9,0.79,0.714,13,0.226,96
c5337b54feaafdc3ca9c64d8b94ce56b51d8f0c1,0.79,0.715,13,0.226,96
a9d73418e57f311a95cb588741fcf3dbf7f8eb4c,0.79,0.715,13,0.227,96
bdf180fd6ad32c2842c9b11e8dd66035e64968a5,0.81,0.769,13,0.227,96
e85dcf7bc94596e07ee1262045be1bf5f82ba872,0.65,0.455,13,0.228,95
40cd2ab93059024ffc95bb93bc94aa8e619932ad,0.65,0.455,13,0.228,95
f0f4946c614ae36d448ca0d4d5e6f995b7e9388c,0.65,0.456,13,0.228,95
bdadfe4e778238cf313cb8299bb4976dc9bf7d1c,0.69,0.529,13,0.229,95
00a8b8477acddd243341d03be6fc55af58ceff98,0.72,0.576,13,0.229,95
1ac88f4a088e7ff981e78705b79631f8fe6e514d,0.74,0.618,13,0.230,95
2798a4180f11f056910cb68306180bf7b8f60efb,0.74,0.619,13,0.230,95
b243220333fd42487116b05e76d99a7b1fa12249,0.74,0.619,13,0.230,95
7c4ad1e0c08eba6193526e3b4028140543997fb9,0.79,0.717,13,0.231,95
5145ecf49933904a974dbc138e4e2625a3579316,0.79,0.718,13,0.231,95
e66993ba3b80a52adf196b026fec047c988b0b19,0.00,0.000,13,0.232,94
983195cbe6f71936f31aba95ff6059d08b62b25a,0.49,0.086,13,0.232,94
97ca9e377bb531efd65574ecb134989e3051f5b3,0.56,0.346,13,0.233,94
d486bcda40774ce235319f5dba5ef62839b9c922,0.56,0.347,13,0.233,94
77182e6595f8b8988b72d91d5165820e6f82db49,0.61,0.400,13,0.233,94
cb4ad09267ed54757840970cc26524240eb9b916,0.66,0.457,13,0.234,94
71705502f27fe6911d933ad63dc0f710841a50c4,0.66,0.458,13,0.234,94
674f9d14dc6573fab394b68074c1ebda2a066d1e,0.66,0.459,13,0.235,94
54cde00f500a66d817d55c80481bf058baf652d2,0.76,0.664,13,0.235,94
dc06a26b75b37f6dbbe354825b0c96ccfa840f8d,0.79,0.721,13,0.235,94
1f663e50b815ce546f5effd673619d71b3d11f43,0.39,0.041,13,0.236,93
a7e4422ef653ba72564a51970d518ca9de178e64,0.56,0.347,13,0.236,93
1d5d13b0c69bfc6ddaaba81cd8650d0a5652b5b7,0.66,0.460,13,0.237,93
bed6a4fcf6746666be95ad7d12bafc4b86b6eedc,0.66,0.463,13,0.237,93
0f225582eb5c85f7da2f5c12f2d9a2b6ed8ab00f,0.66,0.465,13,0.238,93
4f3f6bb55b0e7e3436eb2f8b98e5991b7d7aa739,0.69,0.539,13,0.238,93
8bcd3541e8311d8606ff2d8bc2904284628107f9,0.71,0.565,13,0.238,93
f0df25a296e123521541d607946b6586959b4e97,0.72,0.584,13,0.239,93
b8e5b024b4b64e7894e4fde980bfcac8ed738936,0.72,0.584,13,0.239,93
b51a98130eecc1f2b2047eac5c14b344abedbb0e,0.72,0.585,13,0.240,93
5481c2a9ffc051af2b9941c5830ee733650420de,0.74,0.622,13,0.240,93
b9ef7c4a4db95e0f5ba314b8cd25f2b9fa9c35a6,0.74,0.622,13,0.240,93
8adbb28f8dd609f2dddfcf9339a74a413540a42b,0.76,0.668,13,0.241,93
a608fd5360c0799699208e87bf99e89a8e4ae261,0.79,0.724,13,0.241,93
d7ad96b0b6a2e676828036b985fa6d665874120d,0.79,0.726,13,0.242,93
a66ca800feed18fbbb5b087b9f2bc92522ca736d,0.79,0.726,13,0.242,93
a7f439bb8d661b2b77ee72388fcb33e4dc6b0521,0.06,0.002,13,0.242,92
a6171e1d6c4d11a345b9500c365e87a0fd20ee0b,0.42,0.050,13,0.243,92
5398b6747744f5c7ca11efc395ae32365325b30c,0.66,0.468,13,0.243,92
7c574930254e8a82c737ffaa5560053473b097e2,0.70,0.543,13,0.244,92
fda4591115b74654539125790c4e22e4d2704c9e,0.70,0.543,13,0.244,92
09c59caac99941afb983d50b3c8ffca84152dfcb,0.70,0.544,13,0.245,92
afcb0dd5bc824be3a6341d36f7cd26628ba0afa8,0.70,0.544,13,0.245,92
bdc46f8ac2b2a54563d3a57a6df1b59ee5b7182c,0.72,0.586,13,0.245,92
a489aee0b8a3d8dc2678140406d2c4d49c72fa1e,0.75,0.626,13,0.246,92
831d504de70fa1c8d600807ebf693d2297443482,0.75,0.626,13,0.246,92
ea10fe551fa73f461557e3b40aaa876b2191ab57,0.75,0.627,13,0.247,92
70dc0060401f76a4b0f9bc5d1a0ddb5bfa04137c,0.75,0.627,13,0.247,92
5c06b90fb9b1f3d02af7366ef49c95296e35d96f,0.75,0.627,13,0.247,92
9240b6713b7a17819bcd6d7516482d8de60c40a2,0.75,0.628,13,0.248,92
316b5effe68dc82b5916f7d60b5b4a997a903710,0.77,0.672,13,0.248,92
ae339682f9712de277022024d12b96c97795da74,0.80,0.729,13,0.249,92
719ff8d2c723daad34aaac42368d35c5879dbfee,0.80,0.729,13,0.249,92
898e9f20045086ada916698c62c69a13cdbb6306,0.80,0.730,13,0.249,92
204dcbf5b56ec779b5af816101bf32d1c4ab0dae,0.40,0.043,13,0.250,91
eec4064274072d4f0009e0ac70261a326a2a35e8,0.50,0.089,13,0.250,91
249e1a519bea9f9bed1c0e7f1e1fb78ac2a1b258,0.53,0.325,13,0.251,91
fb27267c53e75456b8d2ddb7c062d17fecd07b3d,0.66,0.470,13,0.251,91
33defc1c349dbd8f0e7276d1dc28c289bf533064,0.66,0.470,13,0.252,91
754bf28fc8afe6e14f66706c1fdeb0daf67dff8e,0.66,0.471,13,0.252,91
1b4a4aafa9a4ef7bea85a6c743aecc7cce1e1f75,0.66,0.471,13,0.252,91
e5b1ced88be9e606b9004a7453a20f36affccf25,0.66,0.472,13,0.253,91
4e4d2fe54ba917c0b8ee7377dbe9258b0ffdc213,0.66,0.472,13,0.253,91
5d9ce7308dc0b8c12542969f0f35e666f2199726,0.66,0.473,13,0.254,91
f111bf018854b956a8ac843eee46d0f2270a5148,0.75,0.629,13,0.254,91
d8ee0ee7c6938a67a7120311a09679a6b4cb8113,0.75,0.630,13,0.254,91
39ecef214b2c7f0bfdee50e47423c61d7336c0a2,0.77,0.674,13,0.255,91
a6a30407fe6698a0c595025371ba4cfa066987df,0.80,0.734,13,0.255,91
0d0f7533164d2aed06c603945048b900f07c8548,0.80,0.734,13,0.256,91
97d2a57ad1e7e455d6dbf1af96d143c17a032e0f,0.80,0.735,13,0.256,91
087a606d9090ae0b0afee2115c12438cfb54372f,0.80,0.735,13,0.257,91
5cb70d8787511cfaced56b572deb224420e3143d,0.80,0.736,13,0.257,91
284aa1ddc0880ad33b5673a060b6433cbce8ddc4,0.80,0.736,13,0.257,91
7c40581a839e5ec6516a26162957da04908d0e5b,0.80,0.736,13,0.258,91
e9d25c0d8b66222642b7ee1d2e0c441364d82921,0.80,0.737,13,0.258,91
df0b87dff0a114d115e0ee56efefb6989560fbc3,0.68,0.515,12,0.259,84
79aaef63635abb69d49be5ff94e41349969f5d15,0.74,0.620,12,0.259,84
5fb70f998e211ff43a0f1dcfa1f37ee5d28d1502,0.76,0.665,12,0.259,84
bef7ab9e4043e483d12ed1dfb27eb5ee58e1f01d,0.81,0.762,12,0.260,84
74265c89abc57e700f5a38c352ffe12a90ed93b0,0.81,0.763,12,0.260,84
9a264f4965cc801b530d744e1d33e6a15e2283ff,0.81,0.763,12,0.261,84
5bb1176166c07b186b0f7fe53fdb33ff18e805db,0.84,0.817,12,0.261,84
4573ed722e4da51188a01a38a6463c6b00ad66c5,0.47,0.075,11,0.261,83
e418c3fe0bd849d46691e9355e23eb1e640ac2ec,0.52,0.318,11,0.262,83
54e73fce92f0cc1ed47cc0170245fc2ade3d0cbc,0.59,0.367,11,0.262,83
42ae327c9d420ce2dc8911a2759873cb7510fd3f,0.68,0.524,11,0.263,83
f0511fdf6b8bf1c58da54d3d34e214294f654473,0.76,0.671,11,0.263,83
4b40be84129b1ce9ed1ed7f445fb4df456304700,0.81,0.765,11,0.264,83
8411440819b427759e7c9124c14a93b6d23687be,0.81,0.765,11,0.264,83
fa38b0088995823633fc672b4c6ebd7e6c333445,0.81,0.766,11,0.264,83
431f2a91f3bc08f447fb92bb4ed5e54d2bff83a4,0.81,0.766,11,0.265,83
ed4f15fcd932c0d5cffdea9c83b45d692623c2b1,0.84,0.824,11,0.265,83
fc4c658cd6991517dc227cd4cf798484741099d6,0.59,0.370,11,0.266,82
c83091f69d3880f3249947b211e3da4e064d9568,0.59,0.371,11,0.266,82
6a4dede1572f7ee5b3da596d2dca838d8b843b1f,0.69,0.527,11,0.266,82
4dd3e1e93c6059935fe3cfa09d3881a90902beae,0.79,0.707,11,0.267,82
